"","Time","FStat","AdjPvalue","r2","ROI","Condition","Emotion"
"T_1945",188.2661,1.87083602760543,0.103228660980344,0.00205581637930718,"Visual","Under","Anger"
"T_1955",190.2738,1.86778824182695,0.103228660980344,0.00204913727402167,"Visual","Under","Anger"
"T_1965",192.2815,2.10352875768772,0.0745048518037409,0.00259760991391522,"Visual","Under","Anger"
"T_1975",194.2892,1.96324140501224,0.092208067291696,0.00226344483864305,"Visual","Under","Anger"
"T_1985",196.2969,2.14578169440567,0.0698587216593493,0.0027027278965629,"Visual","Under","Anger"
"T_1995",198.3046,2.42506245201287,0.0417858461191664,0.00344946547288782,"Visual","Under","Anger"
"T_2005",200.3123,2.23561435972584,0.0619149511574869,0.00293308539611736,"Visual","Under","Anger"
"T_2015",202.32,2.1448562627595,0.0698587216593493,0.0027004034310204,"Visual","Under","Anger"
"T_2025",204.3277,2.21860283038386,0.0626585353833378,0.00288874604912448,"Visual","Under","Anger"
"T_2035",206.3354,2.01438996013648,0.0862461328537133,0.00238263609745748,"Visual","Under","Anger"
"T_2045",208.3431,2.16565430490692,0.0684580762690943,0.00275288251215311,"Visual","Under","Anger"
"T_2055",210.3508,2.24893825780774,0.0608021834374854,0.00296804692605956,"Visual","Under","Anger"
"T_2065",212.3585,2.00519501075645,0.0875823760061633,0.00236098526486705,"Visual","Under","Anger"
"T_2075",214.3662,1.90801801013389,0.0978376309572689,0.00213816871912731,"Visual","Under","Anger"
"T_2085",216.3739,2.14293080184934,0.0698587216593493,0.00269557030712264,"Visual","Under","Anger"
"T_2095",218.3816,2.10797652040595,0.0745048518037409,0.00260857776673984,"Visual","Under","Anger"
"T_2105",220.3893,1.95115794309661,0.0925900144170397,0.00223573034418367,"Visual","Under","Anger"
"T_2115",222.397,1.67023192231193,0.14673006189287,0.00163925937254483,"Visual","Under","Anger"
"T_2125",224.4047,1.33864901028033,0.247454911870775,0.00105361572288742,"Visual","Under","Anger"
"T_2135",226.4124,1.25224120848453,0.283906416971183,0.000922108345328243,"Visual","Under","Anger"
"T_2145",228.4201,0.93314691587935,0.427586596228682,0.000512252569714655,"Visual","Under","Anger"
"T_2155",230.4278,0.77928218486876,0.514558953464233,0.000357306496942766,"Visual","Under","Anger"
"T_2165",232.4355,0.647164797605424,0.594661938374947,0.000246450298048817,"Visual","Under","Anger"
"T_2175",234.4432,0.617645189165374,0.612138253250008,0.000224484956989457,"Visual","Under","Anger"
"T_2185",236.4509,0.334442828314912,0.787815951155073,6.58296893634169e-05,"Visual","Under","Anger"
"T_2195",238.4586,0.271700911097054,0.830004870964866,4.3448015125569e-05,"Visual","Under","Anger"
"T_2205",240.4663,0.555559492290823,0.655796338543041,0.000181630541418953,"Visual","Under","Anger"
"T_2215",242.474,0.510016627618171,0.682683730991923,0.00015307659954511,"Visual","Under","Anger"
"T_2225",244.4817,0.012111130605912,0.990338374011907,8.63328263323027e-08,"Visual","Under","Anger"
"T_2235",246.4894,-0.480802742637712,0.697964340981597,0.000136044630792753,"Visual","Under","Anger"
"T_2245",248.4971,-0.808135542671097,0.496680447876917,0.000384244915529797,"Visual","Under","Anger"
"T_2255",250.5048,-0.878726883913563,0.455305831042009,0.000454273198642663,"Visual","Under","Anger"
"T_2265",252.5125,-1.15495062734542,0.318931053648655,0.000784499410977024,"Visual","Under","Anger"
"T_2275",254.5202,-1.31289910414934,0.256791304052223,0.00101351210285583,"Visual","Under","Anger"
"T_2285",256.5279,-1.16910334155061,0.313306113273046,0.000803828104098514,"Visual","Under","Anger"
"T_2295",258.5356,-0.682483699880172,0.573088004969398,0.000274076715746419,"Visual","Under","Anger"
"T_2305",260.5433,-0.348446929366349,0.779330491185392,7.14576730621586e-05,"Visual","Under","Anger"
"T_2315",262.551,-0.0181872893148527,0.990338374011907,1.94689481092247e-07,"Visual","Under","Anger"
"T_2325",264.5587,0.676239960452817,0.575452431545882,0.000269086186503675,"Visual","Under","Anger"
"T_2335",266.5664,1.06179676932219,0.359788044943578,0.000663134051679948,"Visual","Under","Anger"
"T_2345",268.5741,1.22932306078288,0.290552415316463,0.000888694621065333,"Visual","Under","Anger"
"T_2355",270.5818,1.47109805688795,0.204003306540231,0.00127214620591876,"Visual","Under","Anger"
"T_2365",272.5895,1.8669951284336,0.103228660980344,0.00204740096751432,"Visual","Under","Anger"
"T_2375",274.5972,1.92847756035634,0.0955448240084368,0.00218416875871064,"Visual","Under","Anger"
"T_2385",276.6049,1.94717647315505,0.0925900144170397,0.00222663563098047,"Visual","Under","Anger"
"T_2395",278.6126,2.31787003027035,0.0529313605286825,0.00315219907005371,"Visual","Under","Anger"
"T_2405",280.6203,2.5568301874252,0.0327086381145556,0.00383303273306212,"Visual","Under","Anger"
"T_2415",282.628,2.82151690105888,0.0186593284491646,0.00466381939634219,"Visual","Under","Anger"
"T_2425",284.6357,2.87409011837286,0.0171500350589554,0.0048383914003497,"Visual","Under","Anger"
"T_2435",286.6434,3.14650474425496,0.00921592525740027,0.00579348660226553,"Visual","Under","Anger"
"T_2445",288.6511,3.17347868551612,0.00870742158962932,0.00589265581247045,"Visual","Under","Anger"
"T_2455",290.6588,3.05635980813802,0.011599974674975,0.00546807308580866,"Visual","Under","Anger"
"T_2465",292.6665,2.74783120302159,0.0228101429032933,0.00442446677237052,"Visual","Under","Anger"
"T_2475",294.6742,2.13731532388078,0.0703367319089784,0.00268149934755368,"Visual","Under","Anger"
"T_2485",296.6819,1.72051965972063,0.134772518366969,0.00173928151817615,"Visual","Under","Anger"
"T_2495",298.6896,1.49292438092111,0.198196297874364,0.00131012546739417,"Visual","Under","Anger"
"T_2505",300.6973,1.10129493104402,0.341205930894065,0.000713352169270376,"Visual","Under","Anger"
"T_2515",302.705,0.554161943413256,0.655796338543041,0.000180718046989936,"Visual","Under","Anger"
"T_2525",304.7127,0.373466969352653,0.764742303951708,8.20871853300931e-05,"Visual","Under","Anger"
"T_2535",306.7204,-0.183443381833174,0.889951835814729,1.9806243572118e-05,"Visual","Under","Anger"
"T_2545",308.7281,-0.235822111603284,0.853286894720661,3.27311642572825e-05,"Visual","Under","Anger"
"T_2555",310.7358,-0.283908123423827,0.822996939130742,4.74396696452661e-05,"Visual","Under","Anger"
"T_2565",312.7435,-0.357326814373323,0.774958402630491,7.51458843198938e-05,"Visual","Under","Anger"
"T_2575",314.7512,-0.40141404183329,0.747790267873956,9.48310491744042e-05,"Visual","Under","Anger"
"T_2585",316.7589,0.050983140187914,0.969002783304585,1.52988617241334e-06,"Visual","Under","Anger"
"T_2595",318.7666,0.0794364175958357,0.955746278764302,3.71402060295178e-06,"Visual","Under","Anger"
"T_2605",320.7743,0.4367857955102,0.730252687671257,0.000112278052117221,"Visual","Under","Anger"
"T_2615",322.782,0.864014462200109,0.463088388292053,0.000439195481015453,"Visual","Under","Anger"
"T_2625",324.7897,0.899693557859767,0.4471438131029,0.000476199552114198,"Visual","Under","Anger"
"T_2635",326.7974,1.2246294218928,0.291606482483792,0.000881927356869094,"Visual","Under","Anger"
"T_2645",328.8051,1.37009554461449,0.238066048654849,0.00110364336915691,"Visual","Under","Anger"
"T_2655",330.8128,1.19399795279581,0.305791611594599,0.000838396625643112,"Visual","Under","Anger"
"T_2665",332.8205,1.61304911895788,0.162539311891204,0.00152910467376732,"Visual","Under","Anger"
"T_2675",334.8282,1.40025351251707,0.227325328928676,0.00115270734233031,"Visual","Under","Anger"
"T_2685",336.8359,1.44941869010617,0.209287631267557,0.00123497356610114,"Visual","Under","Anger"
"T_2695",338.8436,1.46079364331724,0.205788392116102,0.00125440921828135,"Visual","Under","Anger"
"T_2705",340.8513,1.65840658955519,0.149609308245567,0.00161616683494248,"Visual","Under","Anger"
"T_2715",342.859,1.91572387488053,0.0972438802840397,0.00215543703076582,"Visual","Under","Anger"
"T_2725",344.8667,1.93089774827686,0.0955448240084368,0.00218964233432539,"Visual","Under","Anger"
"T_2735",346.8744,1.98878675643952,0.0898876393173267,0.00232259345025132,"Visual","Under","Anger"
"T_2745",348.8821,2.45006439512403,0.0400869072484512,0.00352070711293961,"Visual","Under","Anger"
"T_2755",350.8898,2.61678944510143,0.0292681033593072,0.00401418453335378,"Visual","Under","Anger"
"T_2765",352.8975,3.06590924437005,0.0115317566047773,0.00550210758482517,"Visual","Under","Anger"
"T_2775",354.9052,2.91104015560141,0.0166426548875722,0.00496297689998026,"Visual","Under","Anger"
"T_2785",356.9129,3.17701520199592,0.00870742158962932,0.00590571904529258,"Visual","Under","Anger"
"T_2795",358.9206,3.38483154057852,0.00562198050331136,0.00669825899844501,"Visual","Under","Anger"
"T_2805",360.9283,3.82436115467351,0.00194715673739145,0.00853496648362995,"Visual","Under","Anger"
"T_2815",362.936,3.93768023878887,0.00151557504260537,0.00904361475631621,"Visual","Under","Anger"
"T_2825",364.9437,3.95502891936225,0.00149879150941621,0.00912275066052659,"Visual","Under","Anger"
"T_2835",366.9514,3.65971309327454,0.0029008800227006,0.00782150827229322,"Visual","Under","Anger"
"T_2845",368.9591,3.14598522405956,0.00921592525740027,0.00579158471125163,"Visual","Under","Anger"
"T_2855",370.9668,2.59449448113214,0.0302726658488384,0.0039463432556035,"Visual","Under","Anger"
"T_2865",372.9745,2.22965678215801,0.0623683731762833,0.00291751930554573,"Visual","Under","Anger"
"T_2875",374.9822,1.81898546543537,0.112811502821987,0.00194365928322859,"Visual","Under","Anger"
"T_2885",376.9899,1.67825037264395,0.145041873209378,0.00165501055668493,"Visual","Under","Anger"
"T_2895",378.9976,1.44464557877859,0.210193888708227,0.0012268630865111,"Visual","Under","Anger"
"T_2905",381.0053,1.36091490298317,0.239862575566999,0.0010889185395565,"Visual","Under","Anger"
"T_2915",383.013,1.19025476566009,0.306382085303306,0.000833152486586552,"Visual","Under","Anger"
"T_2925",385.0207,1.10861072669072,0.340060214505511,0.000722854233463854,"Visual","Under","Anger"
"T_2935",387.0284,2.0916764165899,0.0751233854131893,0.00256849486964927,"Visual","Under","Anger"
"T_2945",389.0361,2.25056550485494,0.0608021834374854,0.00297233084278803,"Visual","Under","Anger"
"T_2955",391.0438,2.40793124919411,0.0434008898547741,0.00340106713454658,"Visual","Under","Anger"
"T_2965",393.0515,2.8860738451848,0.0170695739572235,0.00487862631040026,"Visual","Under","Anger"
"T_2975",395.0592,3.24509206847733,0.00720568701168131,0.00615994963418198,"Visual","Under","Anger"
"T_2985",397.0669,3.45302235622969,0.00480473094227122,0.00696896403879765,"Visual","Under","Anger"
"T_2995",399.0746,3.76477896040573,0.00225577430282538,0.00827327770315245,"Visual","Under","Anger"
"T_3005",401.0823,3.97649146477272,0.00149879150941621,0.00922111572754558,"Visual","Under","Anger"
"T_3015",403.09,3.52709983744347,0.00405692547137445,0.00726898408002019,"Visual","Under","Anger"
"T_3025",405.0977,3.56715603775913,0.00384950390942144,0.00743379056501492,"Visual","Under","Anger"
"T_3035",407.1054,3.26319631893799,0.00704529145971882,0.00622844434163383,"Visual","Under","Anger"
"T_3045",409.1131,2.89403632571282,0.0170695739572235,0.0049054508034061,"Visual","Under","Anger"
"T_3055",411.1208,2.71551092734244,0.0240456599424727,0.00432144394972023,"Visual","Under","Anger"
"T_3065",413.1285,2.30623673854595,0.0536671895497466,0.00312073546289704,"Visual","Under","Anger"
"T_3075",415.1362,2.42714204623656,0.0417858461191664,0.00345536368521004,"Visual","Under","Anger"
"T_3085",417.1439,2.58066044098185,0.0311315316076532,0.00390453493668275,"Visual","Under","Anger"
"T_3095",419.1516,2.71398106593979,0.0240456599424727,0.00431659711368981,"Visual","Under","Anger"
"T_3105",421.1593,2.70419723482954,0.0242034702346407,0.00428566391088026,"Visual","Under","Anger"
"T_3115",423.167,2.69878628945681,0.0243160292843839,0.00426860346509494,"Visual","Under","Anger"
"T_3125",425.1747,2.62981793410781,0.0289815021025309,0.00405409328490169,"Visual","Under","Anger"
"T_3135",427.1824,2.55304213203551,0.0327311357525174,0.0038217269097941,"Visual","Under","Anger"
"T_3145",429.1901,2.17198466662914,0.0683970767592883,0.00276895514891073,"Visual","Under","Anger"
"T_3155",431.1978,1.72665971536457,0.133724109876649,0.00175169590786306,"Visual","Under","Anger"
"T_3165",433.2055,1.89554165732415,0.100087235266705,0.00211035638562762,"Visual","Under","Anger"
"T_3175",435.2132,2.02834837428007,0.0845184838019844,0.00241569070023839,"Visual","Under","Anger"
"T_3185",437.2209,2.21442517392246,0.0628409530270237,0.00287790848260183,"Visual","Under","Anger"
"T_3195",439.2286,2.18460357104296,0.0667580754611075,0.00280113265291371,"Visual","Under","Anger"
"T_3205",441.2363,2.39541306896771,0.0445088928749911,0.00336591532440078,"Visual","Under","Anger"
"T_3215",443.244,2.46548076921003,0.0387675696008152,0.0035649942704461,"Visual","Under","Anger"
"T_3225",445.2517,2.47699169570252,0.0382590344209821,0.00359824067017545,"Visual","Under","Anger"
"T_3235",447.2594,2.20303201654903,0.0641970574689207,0.00284845527683031,"Visual","Under","Anger"
"T_3245",449.2671,1.98146311331694,0.0903006193662514,0.00230555856061043,"Visual","Under","Anger"
"T_3255",451.2748,1.50863683743507,0.195097732828215,0.00133781063577565,"Visual","Under","Anger"
"T_3265",453.2825,1.23495241437835,0.289038540147478,0.0008968450151563,"Visual","Under","Anger"
"T_3275",455.2902,1.37747830993708,0.235964178482146,0.00111555608379432,"Visual","Under","Anger"
"T_3285",457.2979,1.34710924922513,0.244819776831633,0.00106696121911209,"Visual","Under","Anger"
"T_3295",459.3056,1.31559457304829,0.256718479471046,0.00101767375045281,"Visual","Under","Anger"
"T_3305",461.3133,1.23787612955051,0.288870402646683,0.00090109272166683,"Visual","Under","Anger"
"T_3315",463.321,1.6793616212062,0.145041873209378,0.0016571993697575,"Visual","Under","Anger"
"T_3325",465.3287,1.95670328136571,0.092208067291696,0.00224842801797531,"Visual","Under","Anger"
"T_3335",467.3364,1.92137741398514,0.0965510801437834,0.00216815010381699,"Visual","Under","Anger"
"T_3345",469.3441,2.14970839082771,0.0698587216593493,0.00271260186264766,"Visual","Under","Anger"
"T_3355",471.3518,1.9585124338202,0.092208067291696,0.00225257832778603,"Visual","Under","Anger"
"T_3365",473.3595,1.74057470956278,0.130495753314177,0.00177999273279439,"Visual","Under","Anger"
"T_3375",475.3672,1.77561488315324,0.121641433253561,0.00185224745866663,"Visual","Under","Anger"
"T_3385",477.3749,1.79554353467616,0.117091874944991,0.00189397907047784,"Visual","Under","Anger"
"T_3395",479.3826,1.94788907169795,0.0925900144170397,0.00222826203869597,"Visual","Under","Anger"
"T_3405",481.3903,2.37239660883448,0.0461461925347946,0.0033017554518836,"Visual","Under","Anger"
"T_3415",483.398,2.52659647039106,0.0345927188480627,0.00374325717001844,"Visual","Under","Anger"
"T_3425",485.4057,2.61477749149262,0.0292681033593072,0.00400803891825741,"Visual","Under","Anger"
"T_3435",487.4134,2.71752511858129,0.0240456599424727,0.00432782931038489,"Visual","Under","Anger"
"T_3445",489.4211,2.95153350699658,0.0148431930776771,0.00510130065156766,"Visual","Under","Anger"
"T_3455",491.4288,3.0179554251379,0.0123396028747337,0.00533224752481831,"Visual","Under","Anger"
"T_3465",493.4365,2.85477652565931,0.0177304618893306,0.00477389228225278,"Visual","Under","Anger"
"T_3475",495.4442,2.60332772539152,0.0298206045778948,0.00397315357943751,"Visual","Under","Anger"
"T_3485",497.4519,2.48319721205408,0.0382590344209821,0.00361622705553577,"Visual","Under","Anger"
"T_3495",499.4596,2.06135901066023,0.0785802249615934,0.00249476175794361,"Visual","Under","Anger"
"T_3505",501.4673,1.8835297189364,0.102270357486134,0.00208375027321439,"Visual","Under","Anger"
"T_3515",503.475,1.71482103392059,0.135701458989064,0.00172779893673281,"Visual","Under","Anger"
"T_3525",505.4827,1.87495505210947,0.10310150915205,0.00206486022439212,"Visual","Under","Anger"
"T_3535",507.4904,2.16074290197505,0.0687942959735512,0.00274044454023981,"Visual","Under","Anger"
"T_3545",509.4981,2.42669567506056,0.0417858461191664,0.00345409725261392,"Visual","Under","Anger"
"T_3555",511.5058,2.82895096025882,0.0186593284491646,0.00468831261954783,"Visual","Under","Anger"
"T_3565",513.5135,2.8845079296515,0.0170695739572235,0.00487335948452772,"Visual","Under","Anger"
"T_3575",515.5212,2.982796750751,0.0136247832103786,0.00520937507238495,"Visual","Under","Anger"
"T_3585",517.5289,3.33950057117744,0.0062949669553423,0.00652121118056836,"Visual","Under","Anger"
"T_3595",519.5366,3.53725568987974,0.00405692547137445,0.00731059818198665,"Visual","Under","Anger"
"T_3605",521.5443,3.88022761451401,0.00166967530834159,0.00878393989421156,"Visual","Under","Anger"
"T_3615",523.552,3.80756652177696,0.00198832928562679,0.00846080153969775,"Visual","Under","Anger"
"T_3625",525.5597,3.96482597487831,0.00149879150941621,0.00916758796301698,"Visual","Under","Anger"
"T_3635",527.5674,4.15062388393492,0.00116382107123382,0.0100381079040075,"Visual","Under","Anger"
"T_3645",529.5751,4.16694598293069,0.00116382107123382,0.010116411496479,"Visual","Under","Anger"
